smiles,predict_density,predict_DetoD,predict_DetoP,predict_DetoQ,predict_DetoT,predict_DetoV,predict_HOF_S,predict_BDE,SA_calculated
N=c1c2ncn([N+](=O)[O-])c2n([N+](=O)[O-])c(=O)n1N,1.8532518,7.9263,29.085455,4.9335847,3.1917756,649.65564,133.74167,137.02531,4.24646616248946
Nc1c(N[N+](=O)[O-])nc([N+](=O)[O-])c2nonc12,1.8440279,8.147269,30.674192,5.7171392,3.5702085,625.83636,332.15796,144.4612,3.6774856453857065
Nc1nc([N+](=O)[O-])c2c([N+](=O)[O-])nn(N)c(=O)c2n1,1.798731,7.4305615,25.06696,4.5165153,2.7954636,622.7975,100.3808,225.58554,3.5822870973706715
O=c1c2c(nnn1[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])n2C=N[N+](=O)[O-],1.9219759,8.677513,35.415512,6.0911045,3.6773875,601.93256,291.18326,146.19713,4.261103133660349
Nc1nc([N+](=O)[O-])n(N[N+](=O)[O-])c(=O)c1N[N+](=O)[O-],1.8835347,8.474042,33.336563,5.3159184,3.5809786,676.1422,-14.085553,141.34215,3.8816712355182377
C=C1N=C(N)N2C(=N1)N([N+](=O)[O-])C([N+](=O)[O-])=C2[N+](=O)[O-],1.7661351,7.798313,27.285873,5.3476577,3.395674,637.8933,211.99966,128.26651,4.5638166829654025
O=c1c2nc(C=N[N+](=O)[O-])[nH]c2n(C=N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.8649096,7.8520794,28.563269,4.8051424,2.907256,607.2246,-14.607068,155.61879,4.657027275143864
N=c1c2c(cnn3c([N+](=O)[O-])c([N+](=O)[O-])nc23)n([N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.8918295,8.166677,31.166212,5.388087,3.240169,601.5389,215.9779,148.1571,4.205679686034804
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])nn2nc([N+](=O)[O-])nc12,1.8640535,8.394933,32.63876,5.8919744,3.6274161,615.17346,473.52243,173.89,4.143702974878616
O=c1cc(O)[nH]c(=O)n1N[N+](=O)[O-],1.7680272,6.942479,21.546898,3.4773567,2.1902504,636.233,-452.446,154.45073,3.599847442316518
N=c1[nH]c(Oc2c([N+](=O)[O-])c([N+](=O)[O-])c3nc([N+](=O)[O-])n([N+](=O)[O-])c3c2[N+](=O)[O-])nc2c1n(C=N[N+](=O)[O-])c(=O)n2[N+](=O)[O-],1.9053159,8.204671,31.539333,5.366959,3.1285849,583.99457,41.935352,145.62498,4.8630209250536325
Nn1nc([N+](=O)[O-])c2nnn([N+](=O)[O-])c2c1=O,1.8978087,8.498243,33.835728,5.740333,3.6755247,641.4157,326.6936,142.7239,3.9765004279944023
Nn1nc([N+](=O)[O-])c2nc([N+](=O)[O-])nc(N[N+](=O)[O-])c21,1.8749739,8.419576,33.041775,5.7227325,3.6993368,647.62396,380.6959,139.63153,3.9167488868283025
O=[N+]([O-])N=Cc1nc2c3nc([N+](=O)[O-])c([N+](=O)[O-])nc3nc([N+](=O)[O-])n2c1[N+](=O)[O-],1.8838946,8.167936,31.098915,5.67354,3.2325602,568.05035,384.0024,193.31337,4.2529178788920365
Nc1nc2c(=NN[N+](=O)[O-])n([N+](=O)[O-])c(=O)n(N[N+](=O)[O-])c2[nH]1,1.8873485,8.292818,32.022507,5.0192957,3.385277,678.0323,115.27536,148.78398,4.405467641826293
Nc1nc2c(=O)n(N[N+](=O)[O-])c(=O)nc-2n(C=N[N+](=O)[O-])c1[N+](=O)[O-],1.8724892,7.843891,28.559624,4.639433,2.87213,621.31805,-36.100048,155.83974,4.255709977435384
Nn1c(=O)[nH]c(=NN=[N+]([O-])[N+](=O)[O-])c2nc([N+](=O)[O-])[nH]c21,1.8823478,8.117008,30.585833,4.846887,3.1850808,661.2369,157.6716,169.06557,4.627343345706896
Nc1oc2c(c([N+](=O)[O-])c([N+](=O)[O-])n2[N+](=O)[O-])c(=O)c1C=N[N+](=O)[O-],1.8536667,7.969249,29.238064,5.3860807,3.1111875,577.77,-114.00113,155.59749,4.251383780555341
Nc1c([N+](=O)[O-])[nH]c2nc(N)n([N+](=O)[O-])c(=O)c12,1.840282,7.270034,24.456274,3.8630779,2.4435277,636.5286,-117.00654,199.92577,3.9062131346662197
Nc1nnc2c([N+](=O)[O-])nc([N+](=O)[O-])c(N[N+](=O)[O-])n12,1.8566993,8.329457,32.103664,5.581474,3.6118424,648.1786,354.49014,136.46681,3.67088821919405
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])c2nnnn2c1[N+](=O)[O-],1.8746485,8.526915,33.666344,6.252731,3.8215878,610.28986,572.343,185.00844,3.9990927184683613
O=C(N=c1nc([N+](=O)[O-])c2c([nH]1)n([N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-])NN[N+](=O)[O-],1.8854226,8.154406,30.905655,4.888915,3.1167612,639.72345,-42.379696,171.73276,4.801239347095651
Nn1c(=O)n(N[N+](=O)[O-])c2c(=NN[N+](=O)[O-])[nH]c(=O)n([N+](=O)[O-])c21,1.9270096,8.452838,33.604305,5.032787,3.3906522,677.66266,3.0817745,154.22774,4.635760276517491
NN=c1c2c(nc(C=N[N+](=O)[O-])n1[N+](=O)[O-])c(N[N+](=O)[O-])c([N+](=O)[O-])n2[N+](=O)[O-],1.8864965,8.662307,34.883034,6.1606092,3.932963,638.82623,429.9056,137.65813,4.655940832452399
Nn1c(=O)[nH]c2c(=O)n(N[N+](=O)[O-])c(=O)n(N)c21,1.826326,7.318542,24.608772,3.7553284,2.5167642,675.2173,-228.40492,167.03851,3.920430483275057
Nn1nnc2c([N+](=O)[O-])nn([N+](=O)[O-])c21,1.8713342,8.834541,36.18656,6.417644,4.339606,676.85046,541.38513,149.36528,4.096148503419302
N=c1c2c(nc(N[N+](=O)[O-])n1[N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)n2[N+](=O)[O-],1.9262412,8.512712,34.096443,5.3987856,3.444146,639.5479,139.25568,140.13594,4.608038086748728
Nn1nc([N+](=O)[O-])nc2c(=O)n(C=N[N+](=O)[O-])c(=O)nc1-2,1.8547598,7.681509,27.270935,4.4788814,2.7696602,621.22394,53.353153,178.4378,4.179786202849751
O=[N+]([O-])Nc1nc2nnc([N+](=O)[O-])n2cc1[N+](=O)[O-],1.856848,8.32087,31.992687,5.8067603,3.6070294,620.9604,361.22482,118.91998,3.6117150068729336
O=[N+]([O-])N=Cn1nc([N+](=O)[O-])c2c1nc([N+](=O)[O-])n1c([N+](=O)[O-])c([N+](=O)[O-])nc21,1.8981129,8.401658,32.971603,5.8380346,3.4403894,588.40704,378.1711,194.93314,4.284882104338408
O=c1c2nc(C=N[N+](=O)[O-])c(C=N[N+](=O)[O-])nc2c([N+](=O)[O-])c(O)n1[N+](=O)[O-],1.8596793,7.8906994,28.783499,5.22526,3.0098593,575.99005,18.641527,165.63281,4.503130621585741
O=c1[nH]c2c(=O)n3c([N+](=O)[O-])c(C=N[N+](=O)[O-])n(N[N+](=O)[O-])c3nc2n1[N+](=O)[O-],1.9148042,8.151002,31.191374,5.0297527,3.0418947,607.0785,-3.1977513,148.23376,4.426328657784962
Nc1nc2nc([N+](=O)[O-])c([N+](=O)[O-])c(N)n2c1[N+](=O)[O-],1.8780947,7.898657,29.006172,4.8467665,3.0217316,626.51117,103.14557,244.73146,3.61617526284706
Nn1c(=O)n([N+](=O)[O-])c2[nH]c(=O)[nH]c(=O)c21,1.8573195,7.092129,23.38366,3.288703,2.0795705,636.965,-352.31577,174.6165,3.595995728095585
Nc1oc2c(cc([N+](=O)[O-])n2N[N+](=O)[O-])c1[N+](=O)[O-],1.8239434,7.9439874,28.80395,5.4248314,3.3101482,612.12494,-15.474988,139.5175,4.007383405062979
O=[N+]([O-])Nc1c([N+](=O)[O-])ncn1N[N+](=O)[O-],1.8425665,8.832293,35.7384,6.370545,4.35975,685.9876,247.37805,136.8232,3.776823200623057
O=c1n([N+](=O)[O-])c(=NC=N[N+](=O)[O-])c2ncnc([N+](=O)[O-])c2n1C=N[N+](=O)[O-],1.8578339,8.043125,29.946987,5.296943,3.2066681,606.0682,238.20993,138.77124,4.702989698508816
Nc1nc2c(=O)n(N)nc([N+](=O)[O-])n2c1[N+](=O)[O-],1.839562,7.8129597,28.041304,4.7687716,3.0608706,645.5541,120.80786,243.22331,3.779131956270147
O=c1c([N+](=O)[O-])n[nH]c2cnc([N+](=O)[O-])n12,1.817675,7.6663465,26.787056,4.983224,2.9283288,589.82227,102.968414,250.07387,3.4989402463680097
Nc1c(N[N+](=O)[O-])nc([N+](=O)[O-])n2c([N+](=O)[O-])nnc12,1.8788984,8.355805,32.53265,5.5157824,3.5645192,647.25256,313.34143,150.33481,3.799735824419014
O=[N+]([O-])N=Cc1nc2n([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])n2n1,1.8937865,8.82531,36.27331,6.4778786,4.022843,619.93134,436.56827,138.205,4.309262349229198
COc1nc2c(c([N+](=O)[O-])c([N+](=O)[O-])n2[N+](=O)[O-])c(=O)[nH]1,1.7972322,7.561542,25.874777,4.8138614,2.8600156,597.2701,-225.78822,145.80882,3.5985314526000014
O=c1[nH]c(=NN[N+](=O)[O-])c2nc(N[N+](=O)[O-])nc(N[N+](=O)[O-])c2n1[N+](=O)[O-],1.9216377,8.469613,33.7243,5.2293286,3.4021623,652.91046,139.34946,142.03197,4.440435577222637
O=c1n(N[N+](=O)[O-])c2nc(N[N+](=O)[O-])nc(N[N+](=O)[O-])c2n1[N+](=O)[O-],1.9214382,8.691571,35.459522,5.578431,3.6511505,655.90497,143.91708,138.25618,4.19625333407874
Nc1c([N+](=O)[O-])c2c(=O)nc(N[N+](=O)[O-])[nH]c2n1[N+](=O)[O-],1.8812124,7.959198,29.479277,4.8012657,3.0169034,631.28375,-33.912548,165.36517,3.759348235816786
Nc1nc2n[nH]nc2c(=NN[N+](=O)[O-])n1[N+](=O)[O-],1.8665578,8.213856,31.28494,5.145807,3.5112584,686.4953,419.30606,154.19765,4.27852845581923
Nn1c2cc([N+](=O)[O-])n([N+](=O)[O-])c(=O)c2n2c([N+](=O)[O-])nnc12,1.8539591,8.006627,29.619875,5.4270005,3.268253,602.86945,240.73172,141.14217,4.024982143717844
Nc1nc2c([N+](=O)[O-])c([N+](=O)[O-])nnc2n1N[N+](=O)[O-],1.8677713,8.382822,32.63383,5.688331,3.6586626,644.5974,363.80594,150.67804,3.8017422104857763
Nc1c([N+](=O)[O-])c([N+](=O)[O-])nc2c(N[N+](=O)[O-])nc([N+](=O)[O-])nc12,1.8854128,8.172729,31.240463,5.3717484,3.2742667,609.9685,182.26831,135.9353,3.7310877490449634
Nc1nc([N+](=O)[O-])c2[nH][nH]c(=NN[N+](=O)[O-])c2n1,1.7848382,7.615598,26.314758,4.742616,3.15871,668.4945,278.2551,170.70074,4.233836462098665
N=c1c2c(nc([N+](=O)[O-])n2[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.92572,8.766561,36.0871,5.719257,3.742202,656.2329,159.58047,138.66164,4.459180466945872
Nc1nc([N+](=O)[O-])nc2c(=NN[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)[nH]c12,1.8792404,8.00184,29.78727,4.734683,3.0839462,654.96484,92.86713,159.47359,4.2225955443746335
O=[N+]([O-])Nn1c([N+](=O)[O-])nc2c1cnn1c([N+](=O)[O-])c([N+](=O)[O-])nc21,1.8678727,8.291984,31.918459,5.9095354,3.5276482,595.96747,422.3846,128.4677,3.9936702947300295
Nc1nc([N+](=O)[O-])c([N+](=O)[O-])c2c(N)n([N+](=O)[O-])nc12,1.845271,7.954081,29.14275,5.1889377,3.251815,629.22754,189.54697,192.58076,3.705331180006822
O=[N+]([O-])N=Cn1nc([N+](=O)[O-])c2c([N+](=O)[O-])nc([N+](=O)[O-])nc21,1.8823779,8.42802,32.992363,5.889841,3.549898,601.69226,346.4349,189.18707,4.154722875117592
Nn1c(=O)n([N+](=O)[O-])c2c(N[N+](=O)[O-])nn([N+](=O)[O-])c21,1.9478755,8.910736,37.47787,5.838114,3.9014513,670.0976,217.73697,144.72504,4.294381180006822
O=[N+]([O-])c1cnn2c([N+](=O)[O-])nnc2n1,1.8364094,8.156837,30.588158,5.8007216,3.5188596,606.6643,448.2001,260.46472,3.433762011862078
O=c1c([N+](=O)[O-])c(C=N[N+](=O)[O-])n(C=N[N+](=O)[O-])c2c([N+](=O)[O-])nnn12,1.889195,8.373362,32.583874,5.748554,3.4718492,603.6532,302.14145,178.51973,4.426100392473694
O=c1n(C=N[N+](=O)[O-])c(=NC=N[N+](=O)[O-])c2c(nc(N[N+](=O)[O-])n2[N+](=O)[O-])n1[N+](=O)[O-],1.9130638,8.632775,34.901268,5.6866374,3.628601,638.99225,246.51724,137.92319,4.981210833058308
Nc1nc(O)c2c(n1)c(=NN[N+](=O)[O-])n([N+](=O)[O-])c(=O)n2N,1.8391901,7.599952,26.605446,4.2760034,2.8121898,660.68964,-44.23086,154.36606,4.1995220309268095
O=c1c2c(ncn2[N+](=O)[O-])nc([N+](=O)[O-])n1N[N+](=O)[O-],1.87967,8.304908,32.040577,5.5244946,3.402935,616.2677,143.60086,131.20381,4.097143371588825
O=[N+]([O-])N=Cc1nc2c([N+](=O)[O-])nn(C=N[N+](=O)[O-])c2c([N+](=O)[O-])c1[N+](=O)[O-],1.8617467,8.352414,32.249397,6.115665,3.6064,588.6805,389.2659,187.24483,4.425444342999461
Nc1n[nH]c(=O)n2nc([N+](=O)[O-])c(N)c12,1.7989452,7.034011,22.466436,3.673438,2.4221523,662.1385,62.214756,313.5535,3.4492631188039162
Nc1nc([N+](=O)[O-])nc2[nH]c([N+](=O)[O-])nc12,1.81305,7.371077,24.859758,4.228714,2.6230466,624.06256,92.24655,267.80554,3.4934726256166684
Nc1nn([N+](=O)[O-])n2c(=O)n([N+](=O)[O-])c(=O)c(C=N[N+](=O)[O-])c12,1.8816717,8.1509495,30.867708,5.16015,3.2011478,622.477,18.081148,146.27792,4.472011311435372
O=[N+]([O-])c1cc([N+](=O)[O-])c([N+](=O)[N+](=O)[O-])c([N+](=O)[O-])c1,1.82724,8.339154,31.773144,6.4174943,3.7133439,575.38184,44.55965,122.5226,3.1288262026312568
Nc1c(C=N[N+](=O)[O-])c([N+](=O)[O-])c2nnc3n(nc([N+](=O)[O-])n23)c1[N+](=O)[O-],1.8726387,8.202897,31.16358,5.6344113,3.4280784,608.96533,435.15652,191.21947,5.109644044764816
O=[N+]([O-])N=Cn1nc2nnc([N+](=O)[O-])c([N+](=O)[O-])c2c1[N+](=O)[O-],1.8742963,8.5647545,34.004883,6.386452,3.8188632,596.1562,494.3364,191.18083,4.157162976000316
O=[N+]([O-])N=Cc1c([N+](=O)[O-])nnc2nc([N+](=O)[O-])[nH]c12,1.8400695,8.019598,29.594599,5.5650644,3.3273726,597.6212,363.12918,178.50812,4.166238872314515
Nn1c(=O)c([N+](=O)[O-])nn2nc(N[N+](=O)[O-])nc12,1.8863041,8.34948,32.599915,5.2647834,3.5017376,667.316,275.5225,140.14235,3.941016387530377
N=c1c2c(nc([N+](=O)[O-])n1N[N+](=O)[O-])c(=N[N+](=O)[O-])n(N)c(=O)n2[N+](=O)[O-],1.9298952,8.640376,35.13983,5.581341,3.6414812,654.7949,215.60733,132.92328,4.516140906892966
O=c1[nH]c2c(c(=NC=N[N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)n2[N+](=O)[O-])n1C=N[N+](=O)[O-],1.8839988,8.074079,30.311777,4.892221,3.0748372,631.1405,26.618242,162.93997,5.135333263507421
Nc1nc([N+](=O)[O-])c(N)n2nc([N+](=O)[O-])nc12,1.8342288,7.6222715,26.696695,4.4675183,2.89075,650.9295,182.35428,284.36032,3.5275650433790187
Nn1c(=O)[nH]c2[nH]c([N+](=O)[O-])nc2c1=N[N+](=O)[O-],1.8773183,7.8242946,28.479658,4.4522533,2.894896,654.80505,30.48105,154.24605,4.095438502914993
Nc1c([N+](=O)[O-])c2nc3cn([N+](=O)[O-])c([N+](=O)[O-])c3nc2n1[N+](=O)[O-],1.8854433,8.077148,30.492771,5.5360746,3.235451,583.727,274.921,157.38991,4.036789697715104
O=c1ncn2c([N+](=O)[O-])nnc2[nH]1,1.7948955,7.159043,23.182812,3.9882588,2.439567,615.3707,86.25522,275.80807,3.666132057701134
Nc1c([N+](=O)[O-])c([N+](=O)[O-])nc2[nH]nnc12,1.8283299,7.701889,27.221643,4.9042363,3.0441704,623.41846,260.1085,239.5338,3.672915559427044
N=c1c2c(N)n([N+](=O)[O-])nc2n(C=N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.8848907,8.116462,30.722277,4.9761024,3.206529,647.2169,125.34503,155.01517,4.641968234512296
O=c1c2nc3nc(C=N[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])n3c2nc(C=N[N+](=O)[O-])n1[N+](=O)[O-],1.8848132,8.121506,30.742674,5.5122175,3.1783223,576.49164,299.58875,162.56825,4.526910101342176
O=c1[nH]c(=O)n(O)c2c1c(C=N[N+](=O)[O-])nn2[N+](=O)[O-],1.8702542,7.7925353,28.12529,4.7119517,2.8467977,608.502,-122.52759,147.85889,4.2052217460445585
N=c1c2c(N)nn(N[N+](=O)[O-])c2nc([N+](=O)[O-])n1N[N+](=O)[O-],1.8451401,8.228796,31.161787,5.3031883,3.589893,680.9885,321.6708,143.16103,4.348160492465272
Nn1c([N+](=O)[O-])c([N+](=O)[O-])c2nnnn2c1=O,1.9086164,8.454569,33.354473,5.539083,3.5243785,638.8651,300.18185,233.33559,3.4106481203020946
O=c1[nH]c2c(nnc3ncc([N+](=O)[O-])n32)n1N[N+](=O)[O-],1.8483775,7.6964107,27.41399,4.761561,2.9032934,612.7716,253.77786,154.31447,3.8977725786082207
O=c1c2[nH]c(C=N[N+](=O)[O-])nc2n(C=N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.8608013,7.8335357,28.399738,4.793413,2.9012096,606.80975,-21.225218,154.06052,4.556666457836172
N=c1c2[nH]c(=O)n([N+](=O)[O-])c2nc(N)n1[N+](=O)[O-],1.9048632,7.7750235,28.509758,4.154562,2.7057772,655.36053,-44.181896,165.02692,4.126434738594206
O=[N+]([O-])NC1=C([N+](=O)[O-])C(=c2[nH]nc([N+](=O)[O-])c2=C2N=NN=N2)C=C([N+](=O)[O-])N1,1.8610928,8.033818,29.949844,5.519865,3.338458,606.291,540.0406,161.56459,4.552333665435539
O=c1cc(O)c2[nH]nc([N+](=O)[O-])c2o1,1.7740769,6.5260572,19.020418,3.4886432,1.853222,535.2584,-398.31757,302.00854,3.1960785614006406
NC1=C([N+](=O)[O-])N(N[N+](=O)[O-])C(N[N+](=O)[O-])=NC1=C1N=NN=N1,1.868651,8.5204735,33.65468,5.7773604,3.896394,676.42847,586.5589,141.85353,4.597309251882022
N=c1c2c(N)n[nH]c2n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.8208622,7.7682357,27.626417,4.5445266,3.1213913,691.24713,103.21521,158.88303,4.282543371588824
Nc1nc2nc3c(nc2n1[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n3N[N+](=O)[O-],1.8763114,8.10537,30.584631,4.9609146,3.192437,646.30865,224.04526,150.49593,4.350586942261603
Nn1c([N+](=O)[O-])nc2[nH]c(O)nc2c1=N[N+](=O)[O-],1.8613654,7.800965,28.128426,4.5349007,2.9335027,651.3704,69.46936,170.19724,4.038504849068839
Nc1nn2c(=O)n([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c2c1C=N[N+](=O)[O-],1.8753599,8.265023,31.659948,5.5667205,3.3956726,611.0231,135.84027,152.093,4.187320821975459
O=[N+]([O-])N=Cc1nc2c(=N[N+](=O)[O-])nc([N+](=O)[O-])n([N+](=O)[O-])c2n1C=[N+]([O-])[O-],1.874491,8.556901,33.913147,6.133853,3.772369,614.34875,405.57083,123.10492,4.871509415764534
Nn1c(=O)c2c([N+](=O)[O-])nn([N+](=O)[O-])c2n(C=N[N+](=O)[O-])c1=O,1.8867987,8.177326,31.051447,5.128809,3.2015462,627.1439,16.657625,136.89563,4.281834388358448
Nn1c(N[N+](=O)[O-])c([N+](=O)[O-])c2[nH]nnc2c1=NN[N+](=O)[O-],1.8595474,8.436162,32.889145,5.704065,3.8521576,677.6081,463.76596,134.81279,4.346418272440994
Nc1c([N+](=O)[O-])c([N+](=O)[O-])n2nnn(N)c12,1.8573623,8.323256,32.00311,5.6381507,3.7965753,676.65955,374.36703,275.60672,3.866602321502178
O=c1c2c(C=N[N+](=O)[O-])c3nnn(N[N+](=O)[O-])c3nc2nc([N+](=O)[O-])n1[N+](=O)[O-],1.880343,8.191187,31.234692,5.5477576,3.2976956,594.98193,379.40396,137.20805,4.481959004361462
Nn1nc([N+](=O)[O-])c2c(nc([N+](=O)[O-])n2[N+](=O)[O-])c1=NC=N[N+](=O)[O-],1.8679031,8.561015,33.90397,6.0366254,3.8688688,641.49506,453.1804,128.61526,4.598746341071748
Nc1nc2c(=NC=N[N+](=O)[O-])n([N+](=O)[O-])c(=O)n([N+](=O)[O-])c2n1C=N[N+](=O)[O-],1.8740126,8.264928,31.715714,5.271291,3.3845983,644.1475,201.10367,136.09654,4.975306920962039
Nc1nc([N+](=O)[O-])nc2nnn([N+](=O)[O-])c12,1.8502412,8.098654,30.350399,5.248828,3.3655558,644.01526,349.45816,144.57747,3.835781749051373
Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(C=N[N+](=O)[O-])c1[N+](=O)[O-],1.8773817,8.133079,30.72847,5.4593377,3.3827918,620.6581,46.78783,191.88173,3.67703929125269
N=c1c2[nH]c(=O)n([N+](=O)[O-])c2nc([N+](=O)[O-])n1C=N[N+](=O)[O-],1.9011114,8.079704,30.575203,4.86962,3.0426629,627.5278,65.13187,158.6932,4.424963675489144
O=c1c(C=N[N+](=O)[O-])c([N+](=O)[O-])nc2n(N[N+](=O)[O-])nnn12,1.8699609,8.4057,32.58781,5.692625,3.583433,631.3268,346.45908,136.71666,4.418249302427956
NN=c1c2c(n(C=N[N+](=O)[O-])c(=O)n2[N+](=O)[O-])n([N+](=O)[O-])c(=O)n1C=N[N+](=O)[O-],1.9060118,8.3824005,32.899,5.255175,3.3680818,642.94464,90.52292,137.03653,4.990398322330941
O=c1[nH]c(=N[N+](=O)[O-])c2c(n1C=N[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n2[N+](=O)[O-],1.9345744,8.5345955,34.21558,5.2847214,3.380093,641.67267,-7.077558,143.83144,4.799363231610502
O=c1c2nc([N+](=O)[O-])n([N+](=O)[O-])c2n(C=N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.9091104,8.473871,33.509422,5.445215,3.38381,622.4068,6.6430078,135.1843,4.488219987201217
O=[N+]([O-])N=Cn1nc([N+](=O)[O-])n2nnc([N+](=O)[O-])c12,1.8862662,8.828051,36.162613,6.4079766,4.1147413,641.3006,539.1951,179.57538,4.259128581533567
Nn1c(=N[N+](=O)[O-])c2c(n(C=N[N+](=O)[O-])c(=O)n2[N+](=O)[O-])n([N+](=O)[O-])c1=O,1.9428638,8.66946,35.45371,5.4909124,3.532871,644.49384,66.24008,131.71342,4.732202225574285
O=c1c2c(nc([N+](=O)[O-])n1[N+](=O)[O-])nc(C=N[N+](=O)[O-])n2[N+](=O)[O-],1.9032109,8.531938,34.023907,5.896718,3.5461998,600.045,212.32071,129.48456,4.368903133660348
N=c1c2c(n(C=N[N+](=O)[O-])c(=O)n2N[N+](=O)[O-])n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.9241167,8.551076,34.340046,5.3961554,3.4531167,641.5991,23.17325,137.20116,4.774739588211647
Nc1nnn(N[N+](=O)[O-])c2nc([N+](=O)[O-])nc1-2,1.8103417,8.096699,29.960562,5.37546,3.5887675,670.237,427.18442,142.38402,3.9428592239810243
O=c1c(C=N[N+](=O)[O-])c([N+](=O)[O-])nc2n([N+](=O)[O-])nnn12,1.8918996,8.461924,33.25502,5.77455,3.5350962,613.0664,321.42667,127.76056,4.335570268783818
O=c1nc2c(c([N+](=O)[O-])n1C=N[N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)n2[N+](=O)[O-],1.9085766,8.279112,32.082474,5.2255473,3.1738048,608.5316,21.125277,150.73254,4.691057056095876
O=c1n([N+](=O)[O-])nc([N+](=O)[O-])c2nc(C=N[N+](=O)[O-])nn12,1.8954395,8.514832,33.848686,5.7907324,3.569464,616.5137,317.55826,145.3672,4.1856139501025
O=[N+]([O-])N=Cn1nc2c(c([N+](=O)[O-])nn3c(N[N+](=O)[O-])nnc23)c1[N+](=O)[O-],1.8661793,8.441662,33.051636,6.0556827,3.7328153,616.0385,637.52997,143.72731,4.3135097342300135
Nn1nc(N[N+](=O)[O-])n2nc([N+](=O)[O-])nc12,1.86134,8.64575,34.67068,5.832737,4.084424,702.5535,468.9283,142.57289,4.061213233845647
O=[N+]([O-])N=Cc1c([N+](=O)[O-])[nH]c2nnn([N+](=O)[O-])c12,1.863518,8.408938,32.64685,6.0070167,3.732835,622.12683,393.27182,130.95596,4.452972020447594
O=c1n(N[N+](=O)[O-])c2nc([N+](=O)[O-])n3c([N+](=O)[O-])cnc3c2n1[N+](=O)[O-],1.9104236,8.330678,32.578186,5.517908,3.3076692,599.9648,168.33865,144.58017,4.161626813878376
Nn1c([N+](=O)[O-])c2c([N+](=O)[O-])nn(N)c2nc1=O,1.8590974,7.947006,29.142992,4.934064,3.1789927,647.9428,146.36499,243.08325,3.8439378482505067
O=c1[nH]c2[nH]cnc2c(=O)n1[N+](=O)[O-],1.811087,6.8233843,21.364618,3.3679364,2.0052264,598.672,-215.3613,172.50507,3.7430927314411253
O=c1[nH]nc(N[N+](=O)[O-])c2c(N[N+](=O)[O-])n[nH]c12,1.859585,7.8952756,28.913853,4.841978,3.1180687,647.268,167.34311,150.24838,3.733286697577472
O=c1c2c(nc([N+](=O)[O-])n1[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-],1.9191402,8.511093,33.95899,5.484755,3.4073386,621.9854,18.943987,136.868,4.487932883128819
O=[N+]([O-])N=Cc1c([N+](=O)[O-])c([N+](=O)[O-])nn1[N+](=O)[O-],1.8891357,9.083608,38.256046,6.964868,4.394765,628.7576,331.66748,145.77046,4.052883166444454
O=c1c2c(C=N[N+](=O)[O-])nn(N[N+](=O)[O-])c2nc2n([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])n12,1.9032537,8.4516325,33.347244,5.7556396,3.4627776,602.2179,248.22318,142.58168,4.555831658574256
O=[N+]([O-])N=Cn1c([N+](=O)[O-])nc2c(=N[N+](=O)[O-])n(N[N+](=O)[O-])c([N+](=O)[O-])nc21,1.9180623,8.825537,36.453545,6.1278806,3.8928945,634.8774,397.74692,134.40955,4.6241890415441596
Nn1nc([N+](=O)[O-])c2nc3c(c([N+](=O)[O-])nn3[N+](=O)[O-])c(C=N[N+](=O)[O-])c21,1.8727713,8.2374525,31.576405,5.838406,3.5181904,602.53735,492.39798,146.21951,4.444218269530329
Nc1[nH]c(=O)n2c([N+](=O)[O-])nnc2c1N,1.7815703,6.8639145,21.300537,3.456187,2.2634213,658.6357,-7.3529334,267.9298,3.4806835034193018
O=[N+]([O-])N=Cc1nnc2nnc([N+](=O)[O-])n2c1[N+](=O)[O-],1.854549,8.492106,33.23164,6.264106,3.8524253,613.3355,582.713,190.50093,4.080177333852976
